date,data,cols
3872,It's a cloudy day; the temperature is 13-15Â°C; the east wind is 2-3 levels; the relative humidity is 75%-95%.,channel1
3873,Overcast; temperature 15-19Â°C; northeasterly wind of 2-3 levels; relative humidity 80%-95%.,channel1
3874,Moderate rain turning to light rain; temperature 16-19Â°C; northeasterly wind of 2-3 levels; relative humidity 75%-95%.,channel1
3875,Moderate rain turns to cloudy; temperature 16-19Â°C; northeast wind of certain strength; relative humidity 75%-95%.,channel1
3876,Overcast turning to cloudy; temperature 13-19â; northeasterly wind of 2-3 levels; relative humidity 60%-85%.,channel1
3877,Cloudy; temperature 16-21Â°C; northeasterly wind of 2-3 levels; relative humidity 60%-85%.,channel1
3878,Cloudy; temperature 18-21Â°C; northeasterly wind 2-3 levels; relative humidity 60%-85%.,channel1
3879,Cloudy to overcast; temperature 15-19Â°C; northeasterly wind turning to easterly wind at 2-3 levels; relative humidity 60%-95%.,channel1
3880,Overcast; temperature 15-19Â°C; easterly wind of 3-4 levels; relative humidity 60%-95%.,channel1
3881,Overcast to cloudy; temperature 16-19Â°C; northeasterly wind of grade 2-3; relative humidity 60%-85%.,channel1
3882,"Overcast; night temperature 14-12Â°C, daytime temperature tomorrow will drop to about 10Â°C; northeasterly wind 3-4 levels; relative humidity 65%-95%.",channel1
3883,"Overcast, cold in the morning and evening; temperature 9-12Â°C; northeastern wind of 3-4 levels; relative humidity 75%-95%.",channel1
3884,"Overcast, cold weather; temperature 9-11Â°C; northeasterly wind of 3-4 levels; relative humidity 85%-95%.",channel1
3885,"Overcast, cold weather; temperature 8-12Â°C; northeasterly wind; relative humidity 85%-95%.",channel1
3886,"Overcast, cold weather; temperature 7-12Â°C; northeasterly wind 3-4 levels; relative humidity 75%-95%.",channel1
3887,"Overcast, with scattered light rain in some areas, cold weather; temperature 7-11Â°C; northeastern wind 3-4 levels; relative humidity 75%-95%.",channel1
3888,"Overcast turning to cloudy, with some sunlight visible for some of the time, normal in the morning and evening; temperature 8-15Â°C; northeasterly to easterly wind at 2-3 levels; relative humidity 65%-85%.",channel1
3889,"Overcast turning to cloudy, cold in the morning; temperature 8-15Â°C; northeasterly wind of normal strength; relative humidity 65%-85%.",channel1
3890,"Overcast changing to cloudy, cold in the morning; temperature 8-15Â°C; northeasterly wind of 2-3 levels; relative humidity 65%-85%.",channel1
3891,Cloudy; temperature 11-17Â°C; northeasterly turning to easterly; relative humidity 60%-85%.,channel1
3892,"Cloudy, with visible sunlight; temperature 11-17Â°C; northeasterly wind levels; relative humidity 60%-85%.",channel1
3893,Cloudy with intervals of sunny spells; temperature 15-18Â°C; northeasterly wind of 2-3 levels; relative humidity 50%-65%.,channel1
3894,"Sunny intervals and cloudy, dry weather; temperature 11-18Â°C; northerly wind of grade 2-3; relative humidity 40%-70%.",channel1
3895,Sunny intervals and cloudy; temperature 11-18Â°C; gentle northerly wind; relative humidity 45%-75%.,channel1
3896,Sunny intervals and cloudy; temperature 13-18Â°C; north wind 2-3 levels; relative humidity 45%-65%.,channel1
3897,"Sunny intervals and cloudy, cold in the morning and evening, dry air; temperature 8-16Â°C; north wind level 3-4, gusts along the coast and highlands; relative humidity 30%-50%.",channel1
3898,Sunny and dry; temperature 9-16Â°C; north wind 3-4 levels; relative humidity 30%-50%.,channel1
3899,Sunny and dry; temperature 12-17Â°C; north wind 3-4 levels; relative humidity 20%-35%.,channel1
3900,It is sunny and dry; the temperature is 7-15â; the wind is 3-4 levels; the relative humidity is 20%-40%.,channel1
3901,It's sunny and dry; the temperature is 7-15Â°C; the north wind is 3-4 levels; the relative humidity is 20%-40%.,channel1
3902,It's sunny and dry; the temperature is 13-17Â°C; the north wind is at a certain level; the relative humidity is 20%-40%.,channel1
3903,It is sunny and dry; temperature is 8-17Â°C; north wind is gentle; relative humidity is 20%-40%.,channel1
3904,It is fine and dry; the temperature is 11-19Â°C; the wind is at 2-3 levels; the relative humidity is 35%-65%.,channel1
3905,It is sunny and dry; the temperature is 13-19Â°C; the wind is 2-3 levels; the relative humidity is 25%-45%.,channel1
3906,"Sunny turning to cloudy, dry air; temperature 12-21Â°C; east wind level 2-3; relative humidity 30%-65%.",channel1
3907,"Sunny to cloudy, dry air; temperature 11-21Â°C; easterly wind 2-3 levels; relative humidity 30%-65%.",channel1
3908,"Sunny intervals and cloudy, with dry air; temperature 15-21Â°C; east wind 2-3; relative humidity 30%-60%.",channel1
3909,Cloudy turning overcast; temperature 14-21Â°C; east wind 2-3 levels; relative humidity 50%-85%.,channel1
3910,Overcast; temperature 15-21Â°C; east wind 2-3 levels; relative humidity 50%-85%.,channel1
3911,"Overcast, with sporadic light rain occasionally; temperature 17-21Â°C; northeasterly wind of 2-3 levels; relative humidity 50%-85%.",channel1
3912,Overcast; temperature 17-23Â°C; northeasterly wind of 2-3 levels; relative humidity 55%-90%.,channel1
3913,It is cloudy; the temperature is 17-23Â°C; the northeasterly wind is 2-3 levels; the relative humidity is 50%-90%.,channel1
3914,Cloudy; temperature 19-23Â°C; northeasterly wind of magnitude 2; relative humidity 65%-90%.,channel1
3915,Cloudy with intervals of overcast; temperature 18-24Â°C; easterly wind of grade 2-3; relative humidity 70%-90%.,channel1
3916,Cloudy to overcast; temperature 18-24Â°C; east wind of 2-3 levels; relative humidity 70%-95%.,channel1
3917,"It is cloudy to overcast, there are light rains at some times; the temperature is 20-24Â°C; the east wind is 2-3 levels; the relative humidity is 70%-95%.",channel1
3918,Overcast with intervals of clouds; temperature 19-25Â°C; east wind 2-3 levels; relative humidity 70%-95%.,channel1
3919,"Overcast to cloudy, with scattered light rain; temperature is 19-25Â°C; east wind at 2-3 levels; relative humidity is 70%-95%.",channel1
3920,Cloudy with intervals of overcast; temperature 22-26Â°C; east wind 2-3 levels; relative humidity 70%-95%.,channel1
3921,"Overcast to cloudy, temperature drops, 22Â°C in the morning and down to 15Â°C in the evening; northerly wind strengthens, 3-4 on land, average wind 6 on the coast and highlands; relative humidity 70%-95%.",channel1
3922,"It's cloudy with intervals of overcast, with scattered light rain; the temperature drops, 22Â°C in the morning and drops to 15Â°C in the evening; the northerly wind increases, 3-4 on land; relative humidity is 70%-95%.",channel1
3923,Cloudy with intervals of overcast; temperature 18-26Â°C; east wind of 2-3 levels; relative humidity 65%-85%.,channel1
3924,It's cloudy and cold; the temperature gradually drops; the northerly wind; the relative humidity is 60%-85%.,channel1
3925,Overcast and cold; temperature 10-13Â°C; northerly wind; relative humidity of 50%-65%.,channel1
3926,It's cloudy and cold; the temperature is 10-13Â°C; the north wind is 3-4 levels; the relative humidity is 50%-65%.,channel1
3927,Overcast with intervals of cloudy; temperature 9-14Â°C; north wind of magnitude 3; relative humidity 50%-70%.,channel1
3928,Overcast to partly cloudy with possible brief periods of sunshine; temperature 9-14Â°C; northerly wind of 2-3 levels; relative humidity 50%-65%.,channel1
3929,"Overcast to mostly cloudy, cold weather; temperature 10-14Â°C; northerly wind grade 2-3; relative humidity 45%-65%.",channel1
3930,"Overcast turning to cloudy, cold in the morning and evening; temperature 10-16Â°C; northeasterly wind of 2-3 levels; relative humidity 50%-70%.",channel1
3931,"Overcast turning to cloudy, cold in the morning; temperature 10-16Â°C; northeasterly wind of 2-3 grades; relative humidity 50%-70%.",channel1
3932,Overcast; temperature 12-14Â°C; northeasterly wind; relative humidity 50%-65%.,channel1
3933,"Showers turning to cloudy, with sporadic light rain at some times; temperature 10-17Â°C; northeasterly wind of 2-3 levels; relative humidity 50%-70%.",channel1
3934,Overcast turning to cloudy; temperature 11-17Â°C; northeasterly wind of 2-3 levels; relative humidity 50%-70%.,channel1
3935,Overcast; temperature 12-14Â°C; northeasterly wind of 2-3 levels; relative humidity 60%-85%.,channel1
3936,Overcast with light rain; temperature 12-18Â°C; east wind 2-3 levels; relative humidity 70%-90%.,channel1
3937,"Overcast, temperature 12-16Â°C; east wind of 2-3 grades; relative humidity 70%-90%.",channel1
3938,Overcast; temperature 14-16Â°C; northeasterly wind 2-3; relative humidity 70%-95%.,channel1
3939,Light rain turns to cloudy with intervals of partly cloudy; temperature 12-17Â°C; northeastern wind of grade 3; relative humidity 70%-95%.,channel1
3940,Overcast to cloudy; temperature 12-17Â°C; northeasterly wind of 2-3 levels; relative humidity 55%-90%.,channel1
3941,Overcast to cloudy; temperature 14-17Â°C; northerly wind 2-3; relative humidity 50%-70%.,channel1
3942,Cloudy to light rain; temperature 13-18Â°C; east wind level 3; relative humidity 70%-95%.,channel1
3943,"Cloudy to overcast, with occasional scattered light rain; temperature 14-18Â°C; east wind level 3; relative humidity 70%-90%.",channel1
3944,"Overcast, with occasional sporadic rain; temperature 14-18Â°C; east wind of magnitude 3; relative humidity 70%-90%.",channel1
3945,"Overcast; temperature 14-16Â°C; east wind 2-3, gusts 5-6 in coastal and highland areas; relative humidity 70%-95%.",channel1
3946,Overcast; temperature 15-19Â°C; east wind level 3; relative humidity 80%-95%.,channel1
3947,"Overcast with intervals of cloudy, occasional sporadic rain; temperature 16-20Â°C; east wind of 3 levels; relative humidity 80%-95%.",channel1
3948,"Overcast; temperature 14-17Â°C; northeasterly wind of 2-3 levels, and the wind force increases during the day; relative humidity 70%-95%.",channel1
3949,Overcast; temperature 14-17Â°C; northeasterly wind of 3 levels; relative humidity 70%-95%.,channel1
3950,(Overcast; temperature 13-15Â°C; northeasterly wind of magnitude 3; relative humidity 70%-90%.,channel1
3951,"Overcast with light rain; temperature 12-15Â°C, lower in the north and mountain areas; northeastern wind of grade 3; relative humidity of 70%-90%.",channel1
3952,"Overcast, with scattered light rain in parts; temperature 11-15Â°C; northeasterly wind level 2-3; relative humidity 65%-85%.",channel1
3953,Overcast to partly cloudy; temperature 12-15Â°C; northeast wind 2-3 levels; relative humidity 60%-85%.,channel1
3954,Overcast to partly cloudy; temperature 12-17Â°C; northeasterly wind of grade 2-3; relative humidity 60%-85%.,channel1
3955,Overcast to cloudy; temperature 12-17Â°C; northeasterly wind of 2-3 levels; relative humidity 60%-85%.,channel1
3956,Overcast; temperature 13-16Â°C; northeasterly wind of 2-3 levels; relative humidity 60%-85%.,channel1
3957,Overcast to partly cloudy; temperature 13-18Â°C; northeasterly wind of 2-3 levels; relative humidity 60%-85%.,channel1
3958,Overcast to cloudy; temperature 13-18Â°C; northeasterly winds; relative humidity 60%-85%.,channel1
3959,Overcast to cloudy; temperature 13-17Â°C; northeast wind 2-3 levels; relative humidity 60%-85%.,channel1
3960,"Overcast turning to cloudy, with visible sunlight; temperature 13-19Â°C; northeastern wind level 2; relative humidity 55%-85%.",channel1
3961,Overcast turning to cloudy; temperature 13-19Â°C; northeasterly wind level 2; relative humidity 55%-85%.,channel1
3962,Cloudy; temperature 15-20Â°C; northeasterly wind of magnitude 2; relative humidity 50%-85%.,channel1
3963,Cloudy to sunny; temperature 14-21Â°C; northeasterly breeze; relative humidity 45%-85%.,channel1
3964,Sunny intervals and cloudy; temperature ranging from 12 to 21Â°C; northeasterly wind; relative humidity ranging from 45% to 80%.,channel1
3965,Sunny; temperature 17-21Â°C; northeasterly wind of grade 2; relative humidity 45%-65%.,channel1
3966,"It's cloudy to sunny, with dry air; temperature ranging from 13 to 22Â°C; northeasterly wind of 2 to 3 levels; relative humidity ranging from 45% to 70%.",channel1
3967,"Cloudy to sunny, the air is dry; temperature 13-23Â°C; northeasterly wind levels; relative humidity 45%-70%.",channel1
3968,Sunny and dry; temperature 18-24Â°C; northeasterly wind of 2-3 levels; relative humidity 25%-50%.,channel1
3969,Fair to partly cloudy; temperature 14-23Â°C; northeasterly wind 2-3; relative humidity 35%-70%.,channel1
3970,"Sunny intervals and cloudy, dry air; temperature 14-23Â°C; northeasterly wind level 2-3; relative humidity 35%-70%.",channel1
3971,"Mostly sunny, the air is dry; temperature 17-23Â°C; northeasterly wind of 2-3 levels; relative humidity of 35%-70%.",channel1
3972,"Mostly sunny, dry air; temperature 14-24Â°C; northeasterly wind 2-3 levels; relative humidity 35%-75%.",channel1
3973,"Generally sunny, dry air; temperature 14-24Â°C; northeasterly wind of grade 2-3; relative humidity 35%-70%.",channel1
3974,Sunny and dry; temperature 16-24Â°C; northeasterly wind of grade 2-3; relative humidity 40%-70%.,channel1
3975,Sunny intervals with partly cloudy; temperature is 14-24Â°C; easterly wind of grade 2-3; relative humidity is 40%-80%.,channel1
3976,"Mostly sunny, dry air; temperature 14-24Â°C; easterly wind of 2-3 levels; relative humidity 45%-80%.",channel1
3977,"Generally sunny, with dry air; temperature 18-25Â°C; easterly wind; relative humidity 45%-85%.",channel1
3978,Cloudy and partly sunny; temperature 16-26Â°C; easterly wind of 2-3 levels; relative humidity 50%-90%.,channel1
3979,Cloudy intervals with sunny periods; temperature 16-26Â°C; easterly wind of 2-3 levels; relative humidity 50%-90%.,channel1
3980,Cloudy; temperature 20-26Â°C; easterly wind 2-3 levels; relative humidity 50%-85%.,channel1
3981,Mostly cloudy with intervals of overcast; temperature 18-25Â°C; easterly wind of grade 2-3; relative humidity 55%-90%.,channel1
3982,"Cloudy with intervals of overcast, occasional scattered light rain; temperature 18-25Â°C; easterly wind of 2-3 levels; relative humidity 55%-90%.",channel1
3983,It's cloudy; the temperature is 20-25Â°C; the east wind is level 2-3; the relative humidity is 55%-80%.,channel1
3984,"Mostly cloudy with intervals of overcast, sunshine visible for a short time during the day; temperature 19-25Â°C; east wind 1-2; relative humidity 60%-90%.",channel1
3985,"Cloudy with intervals of overcast, and sunlight visible for a short time during the day; temperature 19-25Â°C; east wind 1-2 levels; relative humidity 60%-90%.",channel1
3986,"Cloudy, with visible sunlight; temperature 19-26Â°C; east wind 1-2 levels; relative humidity 60%-90%.",channel1
3987,Cloudy; temperature 19-25Â°C; easterly wind of grade 1-2; relative humidity 65%-90%.,channel1
3988,Cloudy; temperature 19-26Â°C; east wind 1-2 levels; relative humidity 65%-90%.,channel1
3989,Cloudy; temperature 22-26Â°C; southeasterly wind 1-2 levels; relative humidity 65%-85%.,channel1
3990,Cloudy; temperature 19-25Â°C; southeast wind of grade 2-3; relative humidity 70%-95%.,channel1
3991,It's cloudy; the temperature is 19-25Â°C; the southeast wind is level 2 to 3; the relative humidity is 70%-95%.,channel1
3992,Overcast to cloudy; temperature 21-24Â°C; southeastern wind level 2-3; relative humidity 70%-90%.,channel1
3993,Cloudy turning to showers; temperature 20-24Â°C; southeasterly wind of grade 2-3; relative humidity 75%-95%.,channel1
3994,Overcast; temperature 20-24Â°C; southeast wind of grade 2-3; relative humidity 75%-95%.,channel1
3995,"Overcast, without thunderstorms and short-term high winds; temperature 19-24Â°C; southeast wind level 2-3; relative humidity 75%-95%.",channel1
3996,"Overcast,; the temperature drops sharply, and in the north and mountainous areas it is below 10Â°C, and the weather turns cold; northeasterly wind of 3-4 levels, and gusts of 7 levels in coastal and highland areas; relative humidity 75%-95%.",channel1
3997,"It's cold and gloomy; the temperature is 10-13Â°C; the northeasterly wind is 3-4 levels, and the gusts in coastal and highland areas can reach 6-7 levels; the relative humidity is 65%-90%.",channel1
3998,"Overcast, scattered showers; temperature continues to drop; northeasterly wind of 3-4 levels; relative humidity 65%-90%.",channel1
3999,"It is cloudy, small daily temperature variation and cold; the temperature is 8-12Â°C, and 1-2Â°C lower in the north and mountainous areas; the northeast wind is 3-4 levels; the relative humidity is 70%-90%.",channel1
4000,"Overcast, with scattered light rain, small diurnal temperature range, cold weather; temperature 8-12Â°C; northeasterly wind 3-4 levels; relative humidity 65%-80%.",channel1
4001,It is cloudy and cold; the temperature is 9-11Â°C; the northeastern wind is level 2-3; the relative humidity is 65%-80%.,channel1
4002,"Overcast, cold in the morning; temperature is 11-16Â°C, slightly lower by 1-2Â°C in the north and mountain areas; east wind level 2-3; relative humidity 70%-90%.",channel1
4003,"It's a cloudy day, and it's cold in the morning. The temperature is 10-15Â°C. The east wind is 2-3 levels.",channel1
4004,Overcast; temperature 12-15Â°C; east to northeasterly wind of 2-3 levels; relative humidity 70%-90%.,channel1
4005,"Overcast, gradually turning to light rain during the day; temperature 13-18Â°C; easterly wind of 2-3 levels; relative humidity 70%-90%.",channel1
4006,"Overcast, with light rain; temperature 14-18Â°C; east-northeasterly wind of 2-3 levels; relative humidity 70%-90%.",channel1
4007,"Overcast, with light rain; temperature 16-19Â°C; east wind 2-3 levels; relative humidity 70%-95%.",channel1
4008,Light rain turning to cloudy; temperature 13-17Â°C; easterly wind; relative humidity 70%-95%.,channel1
4009,Cloudy to overcast; temperature 13-17Â°C; east to northeasterly wind; relative humidity 70%-95%.,channel1
4010,"Overcast to cloudy, with small diurnal temperature variation; temperature 14-17Â°C; northeasterly wind of 2-3 levels; relative humidity 68%-90%.",channel1
4011,Overcast to cloudy; temperature 13-19Â°C; northeasterly wind turning to easterly wind of grade 2-3; relative humidity 70%-90%.,channel1
4012,Overcast to cloudy and the morning weather is rather cold; temperature 13-18Â°C; northeasterly turning to easterly wind of grade 2-3; relative humidity 70%-90%.,channel1
4013,Overcast with occasional light rain; temperature 13-17Â°C; northeasterly wind 2-3; relative humidity 70%-95%.,channel1
4014,"Overcast to cloudy, temperature 14-19Â°C; northeasterly wind turns to easterly wind at 2-3 levels; relative humidity 65%-95%.",channel1
4015,Overcast with intervals of cloudy; temperature 14-18Â°C; northeast wind turning to east by southeast wind 2-3 levels; relative humidity 65%-95%.,channel1
4016,Overcast with occasional light rain; temperature 16-18Â°C; easterly wind of 2-3 levels; relative humidity 65%-90%.,channel1
4017,Overcast to cloudy with patches; temperature 15-20Â°C; southerly wind of grade 2-3; relative humidity 65%-90%.,channel1
4018,Overcast with intervals of cloudy; temperature 16-20Â°C; southeasterly wind of 2-3 levels; relative humidity 75%-95%.,channel1
4019,"Overcast, with sporadic rain in some areas; temperature 18-20Â°C; southeasterly wind of 2-3 levels; relative humidity 80%-95%.",channel1
4020,"Overcast to cloudy, in coastal areas, scattered light rain in some areas; temperature 18-22Â°C; southeast wind level 2-3; relative humidity 80%-95%.",channel1
4021,"Overcast to partly cloudy, with no mention of extreme weather; temperature 18-23Â°C; easterly wind of grade 1-2; relative humidity 80%-95%.",channel1
4022,"Overcast to partly cloudy, with humid weather; temperature 19-24Â°C; southerly wind of 1-2 levels; relative humidity 80%-95%.",channel1
4023,"Overcast to cloudy, with brief periods of sunshine; temperature 20-26Â°C; easterly wind of grade 1-2; relative humidity 80%-95%.",channel1
4024,"Overcast to partly cloudy, with brief periods of sunlight visible; temperature 20-26Â°C; southeasterly wind of magnitude 1-2; relative humidity 80%-95%.",channel1
4025,Overcast to partly cloudy; temperature 23-28Â°C; southeast wind of 2-3 levels; relative humidity 70%-95%.,channel1
4026,Overcast to partly cloudy; temperature 20-24Â°C; east wind of grade 2-3; relative humidity 75%-95%.,channel1
4027,Overcast with intervals of cloudy; temperature 20-25Â°C; east wind level 2-3; relative humidity 75%-95%.,channel1
4028,"Overcast to cloudy, temperature 22-25Â°C; east wind 3-4 levels, maximum gusts on the coast and highlands; relative humidity 75%-95%.",channel1
4029,"Overcast, with intermittent showers; temperature 19-24Â°C; easterly wind level 3; relative humidity 80%-95%.",channel1
4030,"It's a cloudy day, and the rain is at some parts of the time; the temperature is 17-22Â°C; the east wind is at level 3, and the gusts in coastal and highland areas are 6-7 levels; the relative humidity is 70%-95%.",channel1
4031,"Overcast; temperature 16-19Â°C; east wind level 3, gusts 6-7 levels; relative humidity 75%-95%.",channel1
4032,"Overcast; temperature 17-20Â°C; east wind level 3, gusts 6-7 levels; relative humidity 75%-95%.",channel1
4033,Overcast; temperature 17-20Â°C; east wind level 3; relative humidity 75%-95%.,channel1
4034,Overcast to partly cloudy with scattered showers; temperature 17-20Â°C; east wind of level 3; relative humidity 75%-95%.,channel1
4035,Overcast to cloudy; temperature 17-21Â°C; east wind level 3; relative humidity 75%-95%.,channel1
4036,"Mainly overcast in the morning, with intermittent showers, and turning to heavy rain around noon, southeasterly wind level 3; temperature 17-20Â°C; relative humidity 80%-95%.",channel1
4037,"Overcast, no extreme weather; temperature 17-20Â°C; southeast wind level 3; relative humidity 80%-95%.",channel1
4038,Overcast; temperature 14-18Â°C; northeasterly wind of magnitude 3; relative humidity 80%-95%.,channel1
4039,"It's cloudy, the temperature gradually decreases; the northeasterly wind is of level 3; the relative humidity is 80%-95%.",channel1
4040,Overcast; temperature 13-16Â°C; northeasterly wind level 3; relative humidity 80%-95%.,channel1
4041,Overcast; temperature 12-16Â°C; northeasterly wind of grade 3; relative humidity 80%-95%.,channel1
4042,Overcast; temperature 12-16Â°C; northeasterly wind of level 3; relative humidity 80%-95%.,channel1
4043,Overcast turning to cloudy; temperature 12-16Â°C; northeast wind level 3; relative humidity 55%-85%.,channel1
4044,"Cloudy and mostly sunny; temperature 11-18Â°C, 1-2Â°C lower in central-northern and mountainous areas; northeasterly wind; relative humidity 50%-85%.",channel1
4045,Sunny intervals and cloudy; temperature 11-18Â°C; northeasterly wind; relative humidity 40%-85%.,channel1
4046,Sunny intervals and cloudy; temperature 16-20Â°C; northeasterly turning to easterly at grade 2; relative humidity 40%-70%.,channel1
4047,Sunny intervals and cloudy; temperature 12-22Â°C; northeasterly wind of magnitude 2; relative humidity 30%-80%.,channel1
4048,Shaoyun; temperature 13-22Â°C; northeast wind level 2; relative humidity 30%-60%.,channel1
4049,Sunny intervals and cloudy; temperature 16-22Â°C; northeasterly wind; relative humidity 30%-65%.,channel1
4050,Sunny intervals and cloudy; temperature 13-21Â°C; northeasterly turning to easterly wind; relative humidity 35%-70%.,channel1
4051,Cloudy; temperature 14-22Â°C; northeast wind level 2; relative humidity 45%-75%.,channel1
4052,Partly cloudy with sunny intervals; temperature 15-22Â°C; northeasterly gentle wind; relative humidity 45%-75%.,channel1
4053,Cloudy; temperature 15-23Â°C; northeast wind level 2; relative humidity 45%-85%.,channel1
4054,Cloudy; temperature 15-23Â°C; northeasterly wind of 2 levels; relative humidity 45%-80%.,channel1
4055,Cloudy; temperature 19-23Â°C; northeasterly wind of grade 2; relative humidity 30%-65%.,channel1
4056,"Overcast to partly cloudy; temperature 17-24Â°C; east wind, level 2; relative humidity 45%-85%.",channel1
4057,Cloudy; temperature 18-24Â°C; east wind of 2 levels; relative humidity 45%-85%.,channel1
4058,Cloudy; temperature 19-25Â°C; east wind of level 2; relative humidity 50%-85%.,channel1
4059,It is cloudy; the temperature is 19-26Â°C; southeastern wind of level 2; relative humidity is 65%-90%.,channel1
4060,Overcast to partly cloudy; temperature 19-25Â°C; southeasterly wind of grade 2; relative humidity 65%-90%.,channel1
4061,Overcast to cloudy; temperature 22-26Â°C; southeasterly wind of grade 2; relative humidity 65%-90%.,channel1
4062,Mostly cloudy; temperature 20-27Â°C; east wind 1-2 levels; relative humidity 65%-90%.,channel1
4063,It's cloudy; the temperature is 20-27Â°C; the east wind is at 1-2 levels; the relative humidity is 65%-90%.,channel1
4064,Overcast to cloudy; temperature 23-27Â°C; east wind 1-2 levels; relative humidity 65%-90%.,channel1
4065,"Overcast to cloudy with intervals, ; temperature ranging from 21 to 28Â°C; southeasterly wind of magnitude 2; relative humidity ranging from 60% to 90%.",channel1
4066,"Cloudy and partly overcast, and there is heavy fog along the coast in the morning and evening; temperature 21-28Â°C; southeasterly wind of grade 2; relative humidity 60%-90%.",channel1
4067,Overcast with intervals of cloudy; temperature 21-26Â°C; southeast wind of 2 levels; relative humidity 65%-90%.,channel1
4068,"Cloudy to partly cloudy, with light fog in the morning and evening; temperature 21-26Â°C; southeast wind level 2-3; relative humidity 70%-95%.",channel1
4069,"Overcast to cloudy with intervals, with no extreme weather mentioned; temperature 21-26Â°C; southeastern wind of 2-3 levels; relative humidity 70%-95%.",channel1
4070,"Cloudy, with short-term showers in the afternoon; temperature 21-27Â°C; southeasterly wind of 2-3 levels; relative humidity 70%-95%.",channel1
4071,Cloudy with intervals of overcast; temperature 21-26Â°C; southeast wind level 2-3; relative humidity 70%-95%.,channel1
4072,Cloudy with intervals of overcast; temperature 22-27Â°C; southeasterly wind of 2-3 levels; relative humidity 70%-95%.,channel1
4073,"Overcast to partly cloudy, with showers in the afternoon, with light situation in the morning and evening; temperature 23-27Â°C; southeasterly wind level 2; relative humidity 70%-90%.",channel1
4074,Thundershower turning to cloudy; temperature 22-29Â°C; southeasterly wind level 2; relative humidity 65%-90%.,channel1
4075,"Cloudy with intervals of overcast, with scattered light rain in some areas; temperature 21-28Â°C; southeasterly wind of magnitude 2; relative humidity 65%-90%.",channel1
4076,Cloudy with intervals of overcast; temperature 21-28Â°C; southeasterly wind of magnitude 2; relative humidity 70%-90%.,channel1
4077,Overcast to partly cloudy; temperature 21-27Â°C; southeasterly wind of magnitude 2; relative humidity 70%-90%.,channel1
4078,Overcast to cloudy with intervals; temperature 21-27Â°C; southeasterly wind of grade 2; relative humidity 70%-95%.,channel1
4079,Cloudy; temperature 23-28Â°C; southeasterly wind of grade 2; relative humidity 60%-85%.,channel1
4080,Cloudy to partly cloudy with intervals of overcast; temperature 23-29Â°C; southeasterly wind of magnitude 2; relative humidity 60%-90%.,channel1
4081,Overcast to cloudy with intervals; temperature 22-28Â°C; southeasterly wind of grade 2; relative humidity 65%-90%.,channel1
4082,Overcast to partly cloudy; temperature 25-29Â°C; southeast wind of magnitude 2; relative humidity 60%-85%.,channel1
4083,"Cloudy, with visible sunlight most of the time, occasional scattered showers; temperature 23-30Â°C; southeasterly wind of magnitude 2; relative humidity 60%-95%.",channel1
4084,It is cloudy; the temperature is 23-30Â°C; the southeast wind is at level 2; the relative humidity is 65%-95%.,channel1
4085,"Cloudy, with occasional short-term showers locally; temperature 25-30Â°C; southeasterly wind of level 2; relative humidity 65%-90%.",channel1
4086,"It is cloudy, with occasional scattered showers; the temperature is 23-30Â°C; southeasterly wind of grade 2; relative humidity is 65%-95%.",channel1
4087,"Mostly cloudy, with occasional short-lived showers; temperature 23-30Â°C; southeasterly wind of magnitude 2; relative humidity 65%-95%.",channel1
4088,"It is cloudy, with local; temperature 24-29Â°C; southeasterly wind of grade 2; relative humidity 70%-95%.",channel1
4089,"Cloudy to showers, without mention of extreme weather; temperature 22-27Â°C; southeasterly wind 2-3 levels; relative humidity 70%-95%.",channel1
4090,Cloudy turning to overcast; temperature 22-27Â°C; southeast wind 2-3 levels; relative humidity 70%-95%.,channel1
4091,Overcast; temperature 21-25Â°C; southeasterly wind of 2-3 levels; relative humidity 80%-95%.,channel1
4092,"Overcast, temperature 21-25Â°C; southerly wind of grade 2-3; relative humidity 70%-95%.",channel1
4093,Overcast and temperature 21-25Â°C; southerly wind of 2-3 grades; relative humidity 70%-95%.,channel1
4094,Overcast to partly cloudy; temperature 22-26Â°C; southerly wind of 2-3 levels; relative humidity 70%-95%.,channel1
4095,Overcast to partly cloudy; temperature 20-25Â°C; southeasterly wind 2-3 levels; relative humidity 75%-95%.,channel1
4096,"Overcast with intervals of cloudy, and accompanied by; temperature 20-25Â°C; southeastern wind 2-3 levels; relative humidity 75%-95%.",channel1
4097,"Overcast, in the afternoon; temperature 21-24Â°C; south wind level 2-3; relative humidity 75%-95%.",channel1
4098,It's a cloudy day and the temperature is 19-22Â°C; the south wind is 2-3 levels; the relative humidity is 75%-95%.,channel1
4099,"Overcast, no extreme weather mention; temperature 19-24Â°C; south wind 2-3 levels; relative humidity 75%-95%.",channel1
4100,"Overcast, with scattered showers, temperature 20-24Â°C; south wind 2-3 levels; relative humidity 80%-95%.",channel1
4101,"Overcast to partly cloudy, and brief periods of sunlight visible; temperature ranging from 22 to 27Â°C; southerly wind of grade 2 to 3; relative humidity ranging from 70% to 95%.",channel1
4102,Overcast to cloudy; temperature 22-27Â°C; south wind of 2-3 levels; relative humidity 70%-95%.,channel1
4103,"Overcast, with scattered showers; temperature 22-25Â°C; southerly wind 2-3 levels; relative humidity 80%-98%.",channel1
