file_name,trend,seasonal,stationary,pattern,shifting,dataset_name,train_lens,time_steps,if_univariate,size,type_value,total_len,train/total
partially_stationary_data_52_from2019-11-16to2019-12-16_1890.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,Global,,
partially_stationary_data_55_from2019-11-16to2019-12-16_7158.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,Global,,
partially_stationary_data_56_from2019-11-16to2019-12-16_2197.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,Global,,
partially_stationary_data_57_from2019-11-16to2019-12-16_3276.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,Global,,
partially_stationary_data_60_from2019-11-16to2019-12-16_2155.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,Global,,
partially_stationary_data_65_from2019-11-16to2019-12-16_2296.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,Global,,
partially_stationary_data_66_from2019-11-16to2019-12-16_2057.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,Global,,
partially_stationary_data_68_from2019-11-16to2019-12-16_6378.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,Global,,
partially_stationary_data_70_from2019-11-16to2019-12-16_1205.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,Global,,
partially_stationary_data_8_from2019-11-16to2019-12-16_6207.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,Global,,
changepoint_data_10_from2019-11-16to2019-12-16_185.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,864,8640,TRUE,large,mix,,
changepoint_data_23_from2019-11-16to2019-12-16_2597.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,864,8640,TRUE,large,mix,,
changepoint_data_30_from2019-11-16to2019-12-16_229.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,864,8640,TRUE,large,mix,,
concept_drift_data_0_from2019-11-16to2019-12-16_5736.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,864,8640,TRUE,large,mix,,
low_signal-to-noise_ratio_data_13_from2019-11-16to2019-12-16_1876.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,8640,TRUE,large,mix,,
low_signal-to-noise_ratio_data_15_from2019-11-16to2019-12-16_3094.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,8640,TRUE,large,mix,,
low_signal-to-noise_ratio_data_16_from2019-11-16to2019-12-16_683.csv,FALSE,FALSE,FALSE,FALSE,FALSE,GAIA,864,8640,TRUE,large,mix,,
low_signal-to-noise_ratio_data_17_from2019-11-16to2019-12-16_3137.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,864,8640,TRUE,large,mix,,
low_signal-to-noise_ratio_data_20_from2019-11-16to2019-12-16_1712.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,mix,,
low_signal-to-noise_ratio_data_21_from2019-11-16to2019-12-16_3312.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,8640,TRUE,large,mix,,
low_signal-to-noise_ratio_data_26_from2019-11-16to2019-12-16_5628.csv,FALSE,FALSE,FALSE,FALSE,FALSE,GAIA,864,8640,TRUE,large,mix,,
low_signal-to-noise_ratio_data_32_from2019-11-16to2019-12-16_1851.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,mix,,
low_signal-to-noise_ratio_data_40_from2019-11-16to2019-12-16_2537.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,mix,,
low_signal-to-noise_ratio_data_45_from2019-11-16to2019-12-16_1984.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,mix,,
partially_stationary_data_14_from2019-11-16to2019-12-16_3988.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,mix,,
partially_stationary_data_15_from2019-11-16to2019-12-16_4599.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,mix,,
partially_stationary_data_63_from2019-11-16to2019-12-16_4971.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,mix,,
periodic_data_26_from2019-11-16to2019-12-16_5017.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,8640,TRUE,large,mix,,
low_signal-to-noise_ratio_data_11_from2019-11-16to2019-12-16_1042.csv,TRUE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,Shapelet,,
low_signal-to-noise_ratio_data_12_from2019-11-16to2019-12-16_5620.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,8640,TRUE,large,Shapelet,,
low_signal-to-noise_ratio_data_14_from2019-11-16to2019-12-16_3719.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,8640,TRUE,large,Shapelet,,
low_signal-to-noise_ratio_data_23_from2019-11-16to2019-12-16_4669.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,Shapelet,,
low_signal-to-noise_ratio_data_24_from2019-11-16to2019-12-16_2378.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,8640,TRUE,large,Shapelet,,
low_signal-to-noise_ratio_data_36_from2019-11-16to2019-12-16_3204.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,Shapelet,,
low_signal-to-noise_ratio_data_37_from2019-11-16to2019-12-16_3006.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,8640,TRUE,large,Shapelet,,
low_signal-to-noise_ratio_data_4_from2019-11-16to2019-12-16_5692.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,8640,TRUE,large,Shapelet,,
low_signal-to-noise_ratio_data_5_from2019-11-16to2019-12-16_3792.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,Shapelet,,
low_signal-to-noise_ratio_data_7_from2019-11-16to2019-12-16_445.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,8640,TRUE,large,Shapelet,,
low_signal-to-noise_ratio_data_9_from2019-11-16to2019-12-16_491.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,864,8640,TRUE,large,Shapelet,,
partially_stationary_data_34_from2019-11-16to2019-12-16_3294.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,864,8640,TRUE,large,Shapelet,,
periodic_data_30_from2019-11-16to2019-12-16_3897.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,8640,TRUE,large,Shapelet,,
periodic_data_33_from2019-11-16to2019-12-16_3172.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,8640,TRUE,large,Shapelet,,
periodic_data_34_from2019-11-16to2019-12-16_1360.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,8640,TRUE,large,Shapelet,,
periodic_data_42_from2019-11-16to2019-12-16_5739.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,8640,TRUE,large,Shapelet,,
periodic_data_6_from2019-11-16to2019-12-16_3441.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,864,8640,TRUE,large,Shapelet,,
changepoint_data_4_from2019-11-16to2019-12-16_60.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,864,8640,TRUE,large,Trend,,
KPI-0efb375b-b902-3661-ab23-9a0bb799f4e3.test.csv,FALSE,TRUE,TRUE,TRUE,FALSE,IOPS,878,8784,TRUE,large,Shapelet,,
KPI-301c70d8-1630-35ac-8f96-bc1b6f4359ea.test.csv,FALSE,FALSE,TRUE,TRUE,FALSE,IOPS,878,8784,TRUE,large,Shapelet,,
low_signal-to-noise_ratio_data_19_from2019-01-01to2019-01-31_8063.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,880,8807,TRUE,large,Contextual,,
partially_stationary_data_54_from2019-01-01to2019-01-31_7788.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,880,8807,TRUE,large,Contextual,,
low_signal-to-noise_ratio_data_48_from2019-01-01to2019-01-31_7845.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,880,8807,TRUE,large,Global,,
partially_stationary_data_18_from2019-01-01to2019-01-31_7976.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,880,8807,TRUE,large,Global,,
partially_stationary_data_58_from2019-01-01to2019-01-31_7826.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,880,8807,TRUE,large,Global,,
partially_stationary_data_19_from2019-01-01to2019-01-31_8112.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,880,8806,TRUE,large,Global,,
linear_data_1_from2019-01-01to2019-01-31_7861.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,880,8806,TRUE,large,mix,,
changepoint_data_17_from2019-01-01to2019-01-31_8129.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,880,8806,TRUE,large,Shapelet,,
changepoint_data_2_from2019-01-01to2019-01-31_7848.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,880,8806,TRUE,large,Shapelet,,
changepoint_data_27_from2019-01-01to2019-01-31_7987.csv,TRUE,FALSE,FALSE,TRUE,TRUE,GAIA,880,8806,TRUE,large,Shapelet,,
linear_data_47_from2019-01-01to2019-01-31_7946.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,880,8806,TRUE,large,Shapelet,,
low_signal-to-noise_ratio_data_25_from2019-01-01to2019-01-31_7835.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,880,8806,TRUE,large,Shapelet,,
low_signal-to-noise_ratio_data_28_from2019-01-01to2019-01-31_7818.csv,TRUE,FALSE,TRUE,FALSE,TRUE,GAIA,880,8806,TRUE,large,Shapelet,,
partially_stationary_data_12_from2019-01-01to2019-01-31_7912.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,880,8806,TRUE,large,Shapelet,,
partially_stationary_data_30_from2019-01-01to2019-01-31_7965.csv,TRUE,FALSE,TRUE,FALSE,TRUE,GAIA,880,8806,TRUE,large,Shapelet,,
partially_stationary_data_31_from2019-01-01to2019-01-31_7967.csv,FALSE,FALSE,TRUE,FALSE,TRUE,GAIA,880,8806,TRUE,large,Shapelet,,
partially_stationary_data_39_from2019-01-01to2019-01-31_8076.csv,TRUE,FALSE,TRUE,FALSE,FALSE,GAIA,880,8806,TRUE,large,Shapelet,,
partially_stationary_data_42_from2019-01-01to2019-01-31_8090.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,880,8806,TRUE,large,Shapelet,,
partially_stationary_data_44_from2019-01-01to2019-01-31_7822.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,880,8806,TRUE,large,Shapelet,,
partially_stationary_data_46_from2019-01-01to2019-01-31_8091.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,880,8806,TRUE,large,Shapelet,,
partially_stationary_data_47_from2019-01-01to2019-01-31_7798.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,880,8806,TRUE,large,Shapelet,,
partially_stationary_data_5_from2019-01-01to2019-01-31_8013.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,880,8806,TRUE,large,Shapelet,,
partially_stationary_data_53_from2019-01-01to2019-01-31_8040.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,880,8806,TRUE,large,Shapelet,,
partially_stationary_data_67_from2019-01-01to2019-01-31_8035.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,880,8806,TRUE,large,Shapelet,,
partially_stationary_data_9_from2019-01-01to2019-01-31_7867.csv,FALSE,FALSE,TRUE,FALSE,TRUE,GAIA,880,8806,TRUE,large,Shapelet,,
changepoint_data_24_from2019-01-01to2019-01-31_8131.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,880,8806,TRUE,large,Trend,,
changepoint_data_32_from2019-01-01to2019-01-31_8143.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,880,8806,TRUE,large,Trend,,
S-2_926.csv,FALSE,FALSE,TRUE,FALSE,FALSE,NASA-MSL-new,926,2753,TRUE,large,Shapelet,,
S09R01E4.test.csv@2.csv,FALSE,FALSE,TRUE,TRUE,FALSE,Daphnet,960,9600,TRUE,large,Seasonal,,
S03R03E4.test.csv@1.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Daphnet,960,9600,TRUE,large,Shapelet,,
S03R03E4.test.csv@2.csv,FALSE,FALSE,TRUE,TRUE,FALSE,Daphnet,960,9600,TRUE,large,Shapelet,,
S03R03E4.test.csv@3.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Daphnet,960,9600,TRUE,large,Shapelet,,
S03R03E4.test.csv@4.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Daphnet,960,9600,TRUE,large,Shapelet,,
S03R03E4.test.csv@6.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Daphnet,960,9600,TRUE,large,Shapelet,,
S09R01E0.test.csv@1.csv,FALSE,FALSE,TRUE,TRUE,FALSE,Daphnet,960,9600,TRUE,large,Shapelet,,
S09R01E0.test.csv@2.csv,FALSE,FALSE,TRUE,TRUE,FALSE,Daphnet,960,9600,TRUE,large,Shapelet,,
S09R01E0.test.csv@4.csv,FALSE,FALSE,TRUE,TRUE,FALSE,Daphnet,960,9600,TRUE,large,Shapelet,,
S09R01E0.test.csv@5.csv,FALSE,FALSE,TRUE,TRUE,FALSE,Daphnet,960,9600,TRUE,large,Shapelet,,
S09R01E0.test.csv@6.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Daphnet,960,9600,TRUE,large,Shapelet,,
S09R01E0.test.csv@7.csv,FALSE,FALSE,TRUE,TRUE,FALSE,Daphnet,960,9600,TRUE,large,Shapelet,,
S09R01E0.test.csv@8.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Daphnet,960,9600,TRUE,large,Shapelet,,
S09R01E0.test.csv@9.csv,FALSE,FALSE,TRUE,TRUE,FALSE,Daphnet,960,9600,TRUE,large,Shapelet,,
S09R01E4.test.csv@1.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Daphnet,960,9600,TRUE,large,Shapelet,,
S09R01E4.test.csv@3.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Daphnet,960,9600,TRUE,large,Shapelet,,
S09R01E4.test.csv@4.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Daphnet,960,9600,TRUE,large,Shapelet,,
S09R01E4.test.csv@6.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Daphnet,960,9600,TRUE,large,Shapelet,,
032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1000,7321,TRUE,large,Seasonal,,
140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1000,7321,TRUE,large,Seasonal,,
periodic_data_5_from2020-11-29to2020-12-06_10543.csv,FALSE,TRUE,TRUE,TRUE,FALSE,GAIA,1010,10108,TRUE,large,Shapelet,,
periodic_data_7_from2020-11-29to2020-12-06_11104.csv,FALSE,TRUE,TRUE,FALSE,FALSE,GAIA,1010,10108,TRUE,large,Shapelet,,
periodic_data_0_from2020-11-29to2020-12-06_10457.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1010,10107,TRUE,large,Trend,,
NAB_data_KnownCause_5.csv,FALSE,TRUE,TRUE,TRUE,FALSE,NAB,1031,10319,TRUE,large,Shapelet,,
T-12_1145.csv,FALSE,FALSE,TRUE,FALSE,FALSE,NASA-MSL-new,1145,3575,TRUE,large,Shapelet,,
T-13_1145.csv,TRUE,FALSE,FALSE,FALSE,FALSE,NASA-MSL-new,1145,3575,TRUE,large,Trend,,
027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1200,7501,TRUE,large,Shapelet,,
098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1200,7501,TRUE,large,Shapelet,,
135_UCR_Anomaly_InternalBleeding16_1200_4187_4199.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1200,7501,TRUE,large,Shapelet,,
changepoint_data_18_from2018-12-19to2019-01-31_8407.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,12672,TRUE,large,Contextual,,
changepoint_data_19_from2018-12-19to2019-01-31_8188.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,12672,TRUE,large,Contextual,,
changepoint_data_29_from2018-12-19to2019-01-31_8244.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,1267,12672,TRUE,large,Contextual,,
changepoint_data_31_from2018-12-19to2019-01-31_8325.csv,FALSE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,12672,TRUE,large,Contextual,,
changepoint_data_33_from2018-12-19to2019-01-31_8240.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,12672,TRUE,large,Contextual,,
changepoint_data_15_from2018-12-19to2019-01-31_8406.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,12672,TRUE,large,Global,,
changepoint_data_25_from2018-12-19to2019-01-31_8157.csv,FALSE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,12672,TRUE,large,Global,,
partially_stationary_data_13_from2018-12-19to2019-01-31_8328.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,1267,12672,TRUE,large,Global,,
partially_stationary_data_35_from2018-12-19to2019-01-31_8217.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,1267,12672,TRUE,large,Global,,
partially_stationary_data_49_from2018-12-19to2019-01-31_8379.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,1267,12672,TRUE,large,Global,,
changepoint_data_16_from2018-12-19to2019-01-31_8201.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,12672,TRUE,large,mix,,
low_signal-to-noise_ratio_data_46_from2018-12-19to2019-01-31_8321.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,1267,12672,TRUE,large,mix,,
periodic_data_25_from2018-12-19to2019-01-31_8234.csv,FALSE,TRUE,TRUE,TRUE,FALSE,GAIA,1267,12672,TRUE,large,mix,,
periodic_data_35_from2018-12-19to2019-01-31_8245.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,1267,12672,TRUE,large,mix,,
changepoint_data_14_from2018-12-19to2019-01-31_8358.csv,FALSE,FALSE,TRUE,FALSE,TRUE,GAIA,1267,12672,TRUE,large,Shapelet,,
changepoint_data_26_from2018-12-19to2019-01-31_8369.csv,FALSE,FALSE,TRUE,FALSE,TRUE,GAIA,1267,12672,TRUE,large,Shapelet,,
changepoint_data_28_from2018-12-19to2019-01-31_8418.csv,FALSE,FALSE,TRUE,FALSE,TRUE,GAIA,1267,12672,TRUE,large,Shapelet,,
changepoint_data_34_from2018-12-19to2019-01-31_8283.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,1267,12672,TRUE,large,Shapelet,,
changepoint_data_5_from2018-12-19to2019-01-31_8317.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,12672,TRUE,large,Shapelet,,
changepoint_data_9_from2018-12-19to2019-01-31_8249.csv,FALSE,FALSE,TRUE,FALSE,TRUE,GAIA,1267,12672,TRUE,large,Shapelet,,
linear_data_49_from2018-12-19to2019-01-31_8380.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,12672,TRUE,large,Shapelet,,
linear_data_51_from2018-12-19to2019-01-31_8286.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,12672,TRUE,large,Shapelet,,
low_signal-to-noise_ratio_data_18_from2018-12-19to2019-01-31_8377.csv,FALSE,FALSE,TRUE,FALSE,TRUE,GAIA,1267,12672,TRUE,large,Shapelet,,
low_signal-to-noise_ratio_data_30_from2018-12-19to2019-01-31_8156.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,1267,12672,TRUE,large,Shapelet,,
low_signal-to-noise_ratio_data_35_from2018-12-19to2019-01-31_8287.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,1267,12672,TRUE,large,Shapelet,,
periodic_data_2_from2018-12-19to2019-01-31_8288.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,1267,12672,TRUE,large,Shapelet,,
periodic_data_8_from2018-12-19to2019-01-31_8205.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,1267,12672,TRUE,large,Shapelet,,
changepoint_data_20_from2018-12-19to2019-01-31_8203.csv,FALSE,FALSE,TRUE,FALSE,FALSE,GAIA,1267,12672,TRUE,large,Trend,,
concept_drift_data_2_from2018-12-19to2019-01-31_8333.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,12672,TRUE,large,Trend,,
periodic_data_23_from2018-12-19to2019-01-31_8180.csv,FALSE,FALSE,TRUE,FALSE,TRUE,GAIA,1267,12672,TRUE,large,Trend,,
staircase_data_1_from2018-12-19to2019-01-31_8271.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,12672,TRUE,large,Trend,,
staircase_data_10_from2018-12-19to2019-01-31_8423.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,12672,TRUE,large,Trend,,
staircase_data_11_from2018-12-19to2019-01-31_8194.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,12672,TRUE,large,Trend,,
staircase_data_12_from2018-12-19to2019-01-31_8355.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,12672,TRUE,large,Trend,,
staircase_data_13_from2018-12-19to2019-01-31_8154.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,12672,TRUE,large,Trend,,
staircase_data_14_from2018-12-19to2019-01-31_8222.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,12672,TRUE,large,Trend,,
staircase_data_15_from2018-12-19to2019-01-31_8324.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,12672,TRUE,large,Trend,,
staircase_data_16_from2018-12-19to2019-01-31_8252.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,12672,TRUE,large,Trend,,
staircase_data_17_from2018-12-19to2019-01-31_8241.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,12672,TRUE,large,Trend,,
staircase_data_2_from2018-12-19to2019-01-31_8312.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,12672,TRUE,large,Trend,,
staircase_data_3_from2018-12-19to2019-01-31_8272.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,12672,TRUE,large,Trend,,
staircase_data_5_from2018-12-19to2019-01-31_8365.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,12672,TRUE,large,Trend,,
staircase_data_6_from2018-12-19to2019-01-31_8214.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,12672,TRUE,large,Trend,,
staircase_data_7_from2018-12-19to2019-01-31_8361.csv,TRUE,FALSE,FALSE,FALSE,FALSE,GAIA,1267,12672,TRUE,large,Trend,,
staircase_data_8_from2018-12-19to2019-01-31_8216.csv,TRUE,FALSE,FALSE,FALSE,TRUE,GAIA,1267,12672,TRUE,large,Trend,,
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.csv,FALSE,FALSE,TRUE,FALSE,FALSE,KDD21,1300,9998,TRUE,large,Shapelet,,
176_UCR_Anomaly_insectEPG4_1300_6508_6558.csv,FALSE,FALSE,TRUE,FALSE,FALSE,KDD21,1300,9998,TRUE,large,Shapelet,,
D-13_1490.csv,TRUE,FALSE,FALSE,FALSE,FALSE,NASA-SMAP-new,1490,9153,TRUE,large,Trend,,
034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1500,7654,TRUE,large,Seasonal,,
142_UCR_Anomaly_InternalBleeding6_1500_3474_3629.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1500,7654,TRUE,large,Seasonal,,
099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1500,7654,TRUE,large,Shapelet,,
053_UCR_Anomaly_DISTORTEDWalkingAceleration1_1500_2764_2995.csv,FALSE,FALSE,TRUE,FALSE,FALSE,KDD21,1500,6684,TRUE,large,Shapelet,,
161_UCR_Anomaly_WalkingAceleration1_1500_2764_2995.csv,FALSE,FALSE,TRUE,FALSE,FALSE,KDD21,1500,6684,TRUE,large,Shapelet,,
M-6_1565.csv,TRUE,FALSE,FALSE,FALSE,FALSE,NASA-MSL-new,1565,3614,TRUE,large,Shapelet,,
NAB_data_tweets_5.csv,FALSE,FALSE,TRUE,TRUE,FALSE,NAB,1583,15832,TRUE,large,Shapelet,,
NAB_data_tweets_2.csv,FALSE,FALSE,TRUE,TRUE,FALSE,NAB,1583,15830,TRUE,large,Shapelet,,
NAB_data_tweets_6.csv,FALSE,FALSE,TRUE,TRUE,FALSE,NAB,1584,15841,TRUE,large,Shapelet,,
NAB_data_tweets_9.csv,FALSE,FALSE,TRUE,FALSE,FALSE,NAB,1585,15857,TRUE,large,Shapelet,,
NAB_data_tweets_4.csv,FALSE,FALSE,TRUE,FALSE,FALSE,NAB,1585,15852,TRUE,large,Shapelet,,
NAB_data_tweets_8.csv,FALSE,FALSE,TRUE,TRUE,FALSE,NAB,1585,15850,TRUE,large,Shapelet,,
NAB_data_tweets_10.csv,FALSE,FALSE,TRUE,FALSE,FALSE,NAB,1586,15865,TRUE,large,Shapelet,,
M-7_1587.csv,FALSE,FALSE,TRUE,FALSE,FALSE,NASA-MSL-new,1587,3743,TRUE,large,Shapelet,,
NAB_data_tweets_7.csv,FALSE,FALSE,TRUE,TRUE,FALSE,NAB,1589,15892,TRUE,large,Shapelet,,
NAB_data_tweets_1.csv,FALSE,FALSE,TRUE,TRUE,FALSE,NAB,1590,15901,TRUE,large,Shapelet,,
NAB_data_tweets_3.csv,FALSE,FALSE,TRUE,TRUE,FALSE,NAB,1590,15901,TRUE,large,Shapelet,,
028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1600,7500,TRUE,large,Shapelet,,
136_UCR_Anomaly_InternalBleeding17_1600_3198_3309.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1600,7500,TRUE,large,Shapelet,,
genesis-anomalies.test.csv@3.csv,FALSE,FALSE,TRUE,FALSE,FALSE,Genesis,1622,16220,TRUE,large,Shapelet,,
026_UCR_Anomaly_DISTORTEDInternalBleeding15_1700_5684_5854.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1700,7601,TRUE,large,Seasonal,,
134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.csv,FALSE,TRUE,TRUE,FALSE,FALSE,KDD21,1700,7601,TRUE,large,Seasonal,,
partially_stationary_data_22_from2019-12-27to2020-02-27_7693.csv,FALSE,FALSE,TRUE,TRUE,FALSE,GAIA,1802,18026,TRUE,large,Global,,
